b2695cba-e585-4328-8640-ff5526d0f0c4,234985957,2020-12-15T08:37:16.412Z,2020-12-15T08:37:16.412Z,1,打客服先止付看看？,0,M
1aa15995-1d40-42b9-9fc4-77bc1967212b,234950198,2020-12-11T00:07:45.433Z,2020-12-11T00:07:45.433Z,122,"到底怎麼會有人問這種問題⋯⋯⋯⋯
不確定自己有沒有付錢就回去確認啊
確定自己沒付錢的話就回去付錢啊
到底上來問什麼⋯⋯⋯⋯",2,F
41ca3b9b-dd1e-433c-912e-ff569f0b649b,234950198,2020-12-11T00:54:32.150Z,2020-12-11T00:54:32.150Z,123,"B22
兩個包裹店員怎麼會不知道是幾筆金額？這件事情是兩個人都沒有確認才產生的",0,F
c6bb885a-c6a8-4895-9598-10332a246f30,234950198,2020-12-11T00:58:22.900Z,2020-12-11T00:58:22.900Z,124,B22 刷條碼會顯示多少錢吧？不然店員怎麼收款項的？,0,M
684f5a0b-6a76-4f97-b96c-1fb905a2af2a,234950198,2020-12-11T01:25:56.733Z,2020-12-11T01:25:56.733Z,125,"沒事，不用緊張
你就在家等店家告你就好",1,M
092fcddb-9bbd-470d-af20-6d5aeb85ca35,234950198,2020-12-11T01:41:57.436Z,2020-12-11T01:41:57.436Z,126,回去付ㄚ,0,F
61306bb2-5a34-493f-bdd7-ecaacf422399,234950198,2020-12-11T02:01:51.801Z,2020-12-11T02:01:51.801Z,127,我以為取貨前先確認一下自己訂單跟包裹金額是一件正常的事情,2,F
9de230ff-0564-4dff-baa1-1890dbdff44e,234950198,2020-12-11T03:52:04.846Z,2020-12-11T03:52:04.846Z,128,生活白癡 笑死 要擊掌嗎,0,M
74abab78-43f0-4d9e-9cfa-c856f4d60c0d,234950198,2020-12-11T06:36:10.707Z,2020-12-11T06:36:10.707Z,129,"這是店員的鍋吧
店員沒有確認金額就給了
他要自己負擔這個差額
不是每間店都這樣規定嗎",1,M
fb02dc57-9ae1-42ac-89bc-c3771790f9fb,234950198,2020-12-11T14:33:42.724Z,2020-12-11T14:33:42.724Z,130,"我們看起來像剛剛那個店員嗎？
還是看起來像開超商的？",0,F
1158c23d-c275-45ee-9e08-8b885a399ac4,234950198,2020-12-11T14:41:20.518Z,2020-12-11T14:41:20.518Z,131,"不是啊 阿你是回去付錢了沒
光問也不更新==",1,F
a0d75629-148c-4bf2-8d6b-ca2e37f42ca7,234950198,2020-12-11T16:27:19.369Z,2020-12-11T16:27:19.369Z,132,"所以原PO回去付錢沒？
還是要跟妳說會被告才會嚇得回去付啊
人都有疏失 店員的確有錯
但妳今天明知自己沒付錢還不去補救就是妳的錯了
有空上來發文沒空去付錢🙄哪天換你工作上犯這種錯替別人倒貼再來低卡上哭吧",2,F
4da8d2a6-1885-40a8-b60c-c446e2c42d5a,234950198,2020-12-11T23:41:10.672Z,2020-12-11T23:41:10.672Z,133,原PO肯定沒有，到現在還沒上來回覆...,1,F
2d59c478-783a-42fd-9ffb-dae2d40fd334,234950198,2020-12-12T17:00:27.646Z,2020-12-12T17:00:27.646Z,134,B61 傻眼，那你真的又付一次嗎？😬,1,F
e4257983-7903-4fe9-957b-bfe8e6d39fc7,234950198,2020-12-12T18:01:23.406Z,2020-12-12T18:01:23.406Z,135,B61調監視器啊,1,F
61e1330f-2f61-436b-9765-9baef2218542,234950198,2020-12-12T18:02:02.578Z,2020-12-12T18:02:02.578Z,136,"原po：
我本來是想po上來給大家羨慕的
怎麼大家都叫我去付錢",3,F
3eedaaa1-50c8-45cf-b81f-3557e30804e5,234950198,2020-12-13T01:19:47.647Z,2020-12-13T01:19:47.647Z,137,B136  笑死,0,F
95b8a353-afee-4969-b8f9-4ef2c4474a19,234950198,2020-12-13T16:09:22.818Z,2020-12-13T16:09:22.818Z,138,"B134 對==是家裡附近常去的店最後還是付了
B135 我最初是打電話去門市問 他說沒刷到叫我過去付款並且會調監視器
隔天我去的時候他們說監視器壞掉沒辦法看了",0,F
968bd8c8-272f-4bd9-9890-d825c738acf7,234950111,2020-12-10T04:19:17.213Z,2020-12-10T04:19:17.213Z,1,"只能說很普通的牙刷💦 
現在改用德國百靈的智慧追蹤電動牙刷還能連結藍芽看牙齒壯況😂清潔效果不錯，美白效果也有感～～～ 
有點貴但我在momo買還送空氣清淨機",1,F
4acac63c-b3d4-4405-a263-31c8123b1ca7,234949983,2020-12-10T10:48:22.208Z,2020-12-10T10:48:22.208Z,1,"如果是蝦皮可以申請介入哦，一般都可以七天退貨。
另外看產品，像代購就不適用七天鑒賞期哦。",0,F
bc50d7e3-2372-40b2-93dc-f70d30225dbd,234949983,2020-12-10T11:31:11.904Z,2020-12-10T11:31:11.904Z,2,你是要問詐騙還是七天鑑賞期部分？,0,F
f7eed153-a2d3-46e6-b42d-1af12317d66f,234949912,2020-12-10T02:54:25.567Z,2020-12-10T02:54:25.567Z,1,會有什麼樣的折扣？,0,F
d440c384-e8b1-4d02-ac96-4e11e7c8cc65,234949912,2020-12-10T03:19:26.066Z,2020-12-10T03:19:26.066Z,2,"B1聖誕節的一些組合如果官網上沒賣完就會打折
其他彩妝香水保養品也有可能會打折",0,F
b2bdb387-2703-4008-a736-18a169c0f048,234949912,2020-12-10T08:07:26.009Z,2020-12-10T08:07:26.009Z,3,+1,0,F
dcb679a7-532a-4558-b0a1-bcb730a49067,234949912,2020-12-10T11:04:56.724Z,2020-12-10T11:05:07.687Z,4,B3留一下賴加了馬上刪,0,F
d9e8ec64-8259-47a0-9f39-f371bee59998,234949912,2020-12-10T15:18:21.097Z,2020-12-10T15:18:21.097Z,5,我可以免費免運幫買唷,2,F
3845938f-8e76-4dd9-936a-af203d5becdb,234949912,2020-12-11T06:26:40.782Z,2020-12-11T06:26:40.782Z,6,+1,0,F
e6f4537a-082d-43ca-a62a-d342d598680f,234949912,2020-12-11T06:32:53.072Z,2020-12-11T06:32:53.072Z,7,B6先加個賴喔,0,F
295db44b-bbde-46ed-aefb-2e0a1f60d514,234949912,2020-12-11T06:33:18.862Z,2020-12-11T06:34:12.278Z,8,,,
5029dfd0-6710-4796-ae89-4aa5766223ae,234949912,2020-12-11T06:34:34.297Z,2020-12-11T06:34:34.297Z,9,B8加了喔,0,F
f37ed1a9-4741-4021-afaa-12ab1f19c514,234949912,2020-12-11T18:36:27.189Z,2020-12-11T18:36:27.189Z,10,+1,0,F
8b17d761-da6d-4736-b604-a5c40fe1761b,234949912,2020-12-12T01:51:30.987Z,2020-12-12T01:52:46.539Z,11,B10 留一下賴喔,0,F
49e09315-8b4e-46da-8a47-4071141546a3,234949912,2020-12-14T09:42:10.624Z,2020-12-14T09:42:10.624Z,12,+1,0,F
392914b4-633a-4462-9159-193d1885dac0,234949874,2020-12-09T13:36:15.833Z,2020-12-09T13:36:15.833Z,1,這是所謂的「剪標」,0,M
d933d65b-0aeb-4873-b774-170466c85e17,234949874,2020-12-09T13:44:19.126Z,2020-12-09T13:44:19.126Z,2,"B1 請問「剪標」都是連裡面的也剪嗎？
（真的沒遇過 只覺得傻眼😭）",0,F
755c04b2-f3c4-475e-827c-f5f786035b6a,234949874,2020-12-09T16:08:55.064Z,2020-12-09T16:08:55.064Z,3,"有沒有吊牌還好吧
不過剪標就沒有必要

話說遇過有客人超不喜歡扣眼沒開的褲子
自那之後出貨都會把扣眼整理乾淨才寄出🤣",33,F
cf202c72-3309-4604-a5fe-44e059853ba6,234949874,2020-12-09T18:18:02.053Z,2020-12-09T18:18:57.024Z,4,"我是賣家 我也會剪吊牌耶
純粹就是覺得這樣比較好整理
但我會在首頁就先說明好 無法接受不要買
我的商品都是自己再拍過 重新整理再包裝
不過就像樓上說的剪標就沒有必要",2,F
889b892a-c4a2-491b-a379-cfc5a9708f51,234949874,2020-12-10T08:41:18.664Z,2020-12-10T08:41:18.664Z,5,不過賣家態度蠻好的,1,F
895d230e-689e-4d0a-950a-10d910ef9922,234949874,2020-12-10T12:14:34.171Z,2020-12-10T12:14:34.171Z,6,"不喜歡幫剪吊牌 
但賣家態度好 幸好可以退掉",2,F
a3a698af-f40e-48bd-96e4-4893a0a57283,234949874,2020-12-10T14:05:08.067Z,2020-12-10T14:05:08.067Z,7,"之前也有買過他家的，我的扣眼還被他們剪壞了
但是！他們服務態度超好！！！有退錢給我
我有跟他們說以後不要幫忙剪扣眼，因為搞不好一不小心剪太多剪壞
可能他們有專門的人剪吧
我的也是沒有吊牌標籤喔 但是是新的 因為味道很大",0,F
6b335358-7fc7-49b6-9e27-0335c53af33c,234949874,2020-12-10T14:06:36.497Z,2020-12-10T14:06:43.442Z,8,"剪標 無標蠻正常的耶
我是做東大門批發的 很多都剪標無標
（包含內部的標籤",4,F
c626757d-9ba9-4513-b0bf-9a17b4380f1a,234949874,2020-12-10T15:29:31.600Z,2020-12-10T15:29:31.600Z,9,這家觀望好久了哦 感覺他們的褲子不錯,0,F
e2fed454-129b-4265-93df-3fc899480110,234949874,2020-12-10T16:12:49.662Z,2020-12-10T16:12:49.662Z,10,"B9
這家叫什麼呢
看起來價格好像不錯",1,F
1c468b31-925b-4759-b120-5ec657ca49f5,234949874,2020-12-10T17:18:32.276Z,2020-12-10T17:18:32.276Z,11,"牛仔褲價格也太佛心😳😳😳😳
想知道店家+1111111111111111111111",2,F
82b00c6a-0b48-4cf0-9eb8-17b7cc5c304c,234949874,2020-12-10T17:55:26.111Z,2020-12-10T17:55:26.111Z,12,"想知道店家名稱
都找不到😭😭",2,F
7e23d773-ae57-447b-853b-04f764baa62c,234949874,2020-12-11T05:18:05.199Z,2020-12-11T05:19:07.830Z,13,"剪標真的感覺很像二手拿出來賣
但我沒遇到過這種情況就是
但是有吊牌或是牌子縫在牛仔褲上要剪掉的
而且鈕扣處都要在自己割開",0,F
5d737c42-a0ba-4202-bcf0-9d9bf5b90e3a,234949874,2020-12-11T05:33:03.167Z,2020-12-11T05:33:03.167Z,14,買過這家～真心覺得賣家很貼心～服務態度也很好,1,F
bd3605db-62dd-4d3d-b4fc-27bef4174d9f,234949874,2020-12-11T07:48:15.414Z,2020-12-11T07:48:15.414Z,15,想知道店家,0,F
463dee3a-531f-45be-b2ae-523a707bf231,234949874,2020-12-11T12:29:15.158Z,2020-12-11T12:29:15.158Z,16,我也想知道店家🙏,0,F
3898e354-60e0-4c8c-b30d-0662f0baa4bb,234949285,2020-12-10T04:37:05.333Z,2020-12-10T04:37:05.333Z,1,罵垃圾可以跟蝦皮檢舉喔，有機會可以把負評移除,2,F
47412842-7070-4a03-9779-2a74b76591ab,234949285,2020-12-10T10:03:13.934Z,2020-12-10T10:03:13.934Z,2,"但是為什麼你跟這家買衣服都沒看評價嗎？
如果有看就可以篩掉這家店了吧",1,F
5de9490c-bcee-4a7a-9437-4a7d02c2ab4b,234949285,2020-12-11T15:34:34.118Z,2020-12-11T15:34:34.118Z,3,"哈哈這家缺貨，也不會先告知唷～
總要客人看到取消訂單詢問為何被取消
才會告訴你答案哦～
嘻嘻 之後直接退追：）",1,F
fb2c581d-5557-4150-ae50-6a06c182a41d,234949167,2020-12-09T12:43:47.585Z,2020-12-09T12:43:47.585Z,1,官方集運基本上買多少就是報多少 沒分什麼空運海運,0,M
accd243d-69a3-4e07-a63f-81180ef451b4,234949167,2020-12-09T14:37:25.597Z,2020-12-09T14:37:25.597Z,2,可是我雙11買超過2000官方海運配合的報關行報一千多而已,1,F
43a01724-813c-4b3f-8ef0-fc0b3c7df3c0,234949167,2020-12-09T14:40:49.568Z,2020-12-09T14:41:03.410Z,3,B2 有時這就很吃運氣,0,M
f603e218-98fd-4e01-ad89-c0c93a85a271,234949167,2020-12-10T07:33:01.420Z,2020-12-10T07:33:35.640Z,4,"課稅靠運氣。
EZ way上路時我只用過一次官方沒被課稅到。後面用私人也沒被課稅。
建議你東西急需或是東西不多就用官方海運，空運價格比海運高，不過官方有時會包裹消失，我就碰過。",0,F
71eb26a4-2d13-46de-a6f6-bb21988fbf7e,234948911,2020-12-09T10:42:35.375Z,2020-12-09T12:13:34.885Z,1,,,
b0235d84-5e84-44e1-85b5-e423fb0ead4b,234948911,2020-12-09T15:17:22.256Z,2020-12-09T15:17:22.256Z,2,"https://i.imgur.com/H4kXQvx.jpg
愛馬仕不是都要配貨嗎
為什麼捨得賣kelly給客人？",1,F
1da74009-b102-4016-95a9-cd86c295d4b1,234948911,2020-12-09T16:16:10.107Z,2020-12-09T16:16:10.107Z,3,B2 這我不清楚耶，我只是客人而已，你有需要可以直接私訊老闆～,0,F
a2ffaa10-11c5-49d2-a35b-278dcfd22e9a,234948911,2020-12-10T00:29:11.249Z,2020-12-10T00:29:11.249Z,4,"這裡是⋯？
https://i.imgur.com/x53DpOE.jpg",2,F
355c00f8-1fe9-41da-a59e-6ba6cf7fa219,234948911,2020-12-10T04:46:04.363Z,2020-12-10T04:46:04.363Z,5,B4 巴黎世家本來就是以仿舊出名的呀～,0,F
f9c90788-01a3-486b-9ba8-85bf2f2dd576,234948911,2020-12-10T05:44:25.479Z,2020-12-10T05:44:25.479Z,6,B2 我猜是買手去買的啦：p,0,F
0c3edf98-88f7-412d-974c-dd16f4264561,234948911,2020-12-10T16:52:46.024Z,2020-12-10T16:53:24.730Z,7,"葉佩雯
一天上限只能轉帳3萬
除非是「約定」帳戶",3,F
2c358fed-bb7e-4bde-b254-335181f51b6c,234948911,2020-12-10T17:35:05.726Z,2020-12-10T17:35:05.726Z,8,"B7
哇嗚
還是每家銀行有不同規定？
也有可能原po先設定好？
我是b2
我也覺得有點像是來葉的",0,F
78108b4c-5e18-4e3c-9624-c699c3d80b9e,234948911,2020-12-10T17:51:25.655Z,2020-12-10T17:51:25.655Z,9,B7 B8 需要教你們嗎？中信一天最多可以20萬喔～我沒想到會看到這麼有趣的質問😂,4,F
9488bc2e-bf37-4790-ade4-0739dd3946e8,234948911,2020-12-10T18:10:33.294Z,2020-12-10T18:10:33.294Z,10,"B7 中信一天可以轉20萬噢
麻煩做好功課再來好嗎🥺🥺
https://i.imgur.com/RQxOYW1.jpg",5,F
f8ffc99e-fa05-4cdb-a72d-0190a1aebe0f,234948911,2020-12-12T01:17:26.031Z,2020-12-12T01:17:26.031Z,11,笑死B7不懂裝懂,3,F
013cf692-ab3c-43d9-8618-5a8af14afcce,234948882,2020-12-09T14:43:26.327Z,2020-12-09T14:43:26.327Z,1,真的 我覺得應該匿名評價商品的,877,F
b8d66dd4-4a36-4da8-a5b4-c0f350cede64,234948882,2020-12-09T15:06:09.738Z,2020-12-09T15:06:09.738Z,2,"你都說你也有在賣東西
那就一定也會有人覺得你的東西只值1-4星～
沒辦法 評價就是這樣",373,F
0f99c92d-9aef-4f27-a354-6663898248be,234948882,2020-12-09T15:32:00.511Z,2020-12-10T23:57:06.225Z,3,有些收到商品品質就很爛給一顆星就會跑來一直密 超煩的說改成五顆星下次就打折🙄️  品質真的爛為啥不能打一顆星啊⋯⋯,582,F
eefa6898-53ee-4516-9a27-052fd5f3de13,234948882,2020-12-09T16:18:53.990Z,2020-12-09T16:18:53.990Z,4,"我遇過蝦皮直播賣家
包裝沒有完整，導致商品物流途中有些小損傷，我想說一些小擦傷就不計較了，所以沒有留言評價
賣家直接把我封鎖
🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️我整個問號？沒跟你留一星就不錯了，因為沒給評價就被封鎖⋯🙄",17,F
115b49ca-8d69-4a3a-a059-79c2074f7a9a,234948882,2020-12-09T16:38:02.648Z,2020-12-09T16:38:02.648Z,5,"我之前遇過買充電線結果買來根本不能用
傳訊息反應過很久才回覆一次
就這一次！！！之後我再傳完全不回（但有顯示在線上，我也一直有隔兩天傳一次訊息提醒）
本來是想說他們說有問題先聊聊不要評價說話
結果自己雷成這樣，我氣到直接給一星
評價截圖對話內容打好打滿
收到一星評價後就馬上回覆訊息了呢🤗
還解釋說我的訊息被洗到下面，
說謊真的要打草稿，
是誰自動回覆的訊息說當天訊息會全部回完的🤥
可能因為我太證據確鑿他們也沒有反駁的餘地，
所以他們也沒給我低星級的評價～",7,F
d897c756-ff35-4320-86fc-fd6d9eba48b5,234948882,2020-12-09T17:08:15.599Z,2020-12-09T17:08:15.599Z,6,"我自己也是賣家
但我覺得現在風氣很差
一星我是沒辦法接受
但四星我覺得正常
有的賣家賣的東西就真的沒有五星的價值
但是板上常常看到賣家抱怨買家「只給」四星
連署請求蝦皮改成像其他網站那樣只有三等級的評價",20,F
89183b6c-682e-4d08-88a6-985175764197,234948882,2020-12-09T18:49:26.098Z,2020-12-09T18:49:26.098Z,7,我也是賣家，我覺得問題在於，在一個這麼競爭的平台，商品的五星評價漸漸變成不是非常完美的意思，而是必須的。在這麼競爭的平台，如果沒有大部分的評價都是五星，消費者大可以選擇跟我賣同樣產品的其他賣家，不必選擇我。我自己是都會確認過品質才出貨，並且也會在出貨的時候寫訊息告知買家一些注意事項與評價問題，我都會要求我的買家如果要給評價請給五星評價，如果對商品有任何不滿一的地方跟我反應一定會馬上處理(如果商品有問題我都直接負擔運費免費再寄一份)，但是如果要評價請給五星，無理由給五星以下會封鎖並且不再交易。我這樣做也許看起來有些無理，但就像我前面說的，在這麼競爭的一個平台，你賣的商品通常不會是獨一無二的，也會有其他賣家賣一樣的商品，評價，價格，與售出數量都是買家們會在意的點，沒有很好的評價除非價格比別人低很多，要不然就等於沒有競爭力了。,30,M
dfab32c3-62c4-49a5-bd4f-5c4d48cbcfb9,234948882,2020-12-10T00:23:22.675Z,2020-12-10T00:23:22.675Z,8,買東西開小帳買啊,0,M
44161d66-fe4b-4b48-9706-0e403924daea,234948882,2020-12-10T02:23:45.393Z,2020-12-10T02:23:45.393Z,9,之前也遇過東西少給賣家都不回覆 我只好給出一星評價跟打出緣由為什麼給一星評價結果他在評價下面回覆說要向我提吿,3,F
b777a31d-395c-48fe-807d-0115fb167a5a,234948882,2020-12-10T03:14:57.477Z,2020-12-10T03:14:57.477Z,10,"我覺得是要看品項～
但還是會希望評價是針對店家的服務或是出貨速度啦⋯
畢竟不是製造商～
可以留實際使用感受，但是不要低於四顆星，我就覺得可以⋯

其實跟賣的品項也有關係～
我個人賣食品跟香氛居多～這種就是口味、喜好因人而異⋯
我也有收過一星評論說⋯裡面有紅蘿蔔

我超囧⋯紅蘿蔔錯了嗎🤣🤣🤣🤣

也遇過很好的客人～給五顆星，但有特別評論說不是賣場的問題，只是這個牌子的味道她個人不太喜歡，建議大家購買前三思",2,F
6be96724-da08-4458-9f04-aef3db2c6dd8,234948882,2020-12-10T06:12:17.877Z,2020-12-10T06:12:17.877Z,11,"呃其實如果你覺得商品有問題，可以先跟賣家反應要求退貨之類的，除非賣家完全不處理不理你才會給評，
我遇過什麼都不說不反應直接給一星的買家，
雖然我沒給同星回評，但我直接封鎖了ಠωಠ",12,F
64d37d56-b2e5-431a-8826-ab9e9f3a7fac,234948882,2020-12-10T06:30:41.904Z,2020-12-10T06:30:41.904Z,12,鞋子沒鞋子😂😂😂😂,3,F
fd39338a-1bb6-474f-a303-9d863f7ecb97,234948882,2020-12-10T07:26:10.483Z,2020-12-10T07:26:10.483Z,13,我會給五星然後在評價那邊留言寫他的問題⋯那樣比較不會被煩,6,F
57f21d56-7be9-46cb-9dce-f1c3058b6caf,234948882,2020-12-10T07:26:55.594Z,2020-12-10T07:26:55.594Z,14,"我也遇過賣家沒水準
東西就不好用
但我想說算了反正很便宜
不要為難人家就給四星而已
結果對方也給我四星還把我封鎖了==",4,F
8a49c083-c437-40c4-9187-43ec045502e3,234948882,2020-12-10T07:28:07.334Z,2020-12-10T07:28:07.334Z,15,"我很少給低星
只有一次買東西真的出貨太久太久太久 態度也不太好，所以給了四星
然後就被封鎖了😍真酷",2,F
6865445d-617e-47ba-9ad2-cf8c69c20cf0,234948882,2020-12-10T07:38:38.369Z,2020-12-10T07:38:38.369Z,16,"你可以覺得對方爛給對方一星
對方也可以覺得妳奧給一星呀
沒問題啊 😂",11,M
56189ad4-f1e4-4205-93f7-0898b9be6a74,234948882,2020-12-10T07:41:44.601Z,2020-12-10T07:41:44.601Z,17,我不建議給一星,1,F
ff1982e8-d707-4fd6-838c-6c186f4144a3,234948882,2020-12-10T07:53:20.619Z,2020-12-10T07:53:20.619Z,18,買個東西壓力好大...😟,4,F
482b3794-f298-4c5b-ba90-17890432dc6f,234948882,2020-12-10T08:16:31.729Z,2020-12-10T08:16:31.729Z,19,"我是賣家，也會在意買家評價⋯
因為有些買家真的是來亂的，商品都實拍實話時說無欺騙，但有些買家對商品異常要求很高，卻選擇中價位的商品，你沒辦法得知買家是哪種人所以只能靠評價過濾掉一些，我也是出錯貨瑕疵會和買家溝通看看如何解決，有些甚至同意退瑕疵差價後還給我負評的，真的讓賣家覺得很難做人啊😅",9,F
49267228-54c3-405a-9927-094ffda9a580,234948882,2020-12-10T08:16:43.099Z,2020-12-10T08:16:43.099Z,20,匿名評價有一個問題就是怕故意洗賣家不好的評價,2,F
333638ff-d51f-44e2-ae8f-f264f1b3cf67,234948882,2020-12-10T08:24:27.516Z,2020-12-10T08:25:55.832Z,21,"這是個不能說實話的社會
避免惹禍上身和被報復
商品沒什麼問題我就給五星
商品不好就不給評
真心不喜歡這制度
評價都快沒參考價值了",12,M
58688ced-0077-4d1b-bacf-59a243d8d820,234948882,2020-12-10T08:48:55.006Z,2020-12-10T08:50:15.822Z,22,"之前買衣服因為出貨等超級久
價錢不便宜 商品品質也普通就給4顆星
後來我也跟賣家解釋為什麼沒給滿星的原因～
結果因為我沒給他4星他也評我4星⋯🤦🏻‍♀️",1,F
7935a075-a1af-42fd-8bb7-cd1c733deb88,234948882,2020-12-10T08:53:32.094Z,2020-12-10T08:53:32.094Z,23,"好的我都會給五星
差的我就直接不評
之前破例因為賣家的問題給四顆星就把她封鎖了
想煩我也煩不到呵呵",1,F
430eb7d1-2920-43e1-a3ef-a04e093f2f81,234948882,2020-12-10T09:44:04.924Z,2020-12-10T09:44:04.924Z,24,"真的，還會有店家開直播，就會一直說誰給一星😑然後粉絲出征😅
我現在都給五星，但附照片＋好壞評價，畢竟自己也開賣場，適當的寬容一點，我不想打四星一直被店家私訊，明明品質就真的和價格不符🤣",4,F
56b7b7a2-2e63-4b97-8c48-c488ea7db6ee,234948882,2020-12-10T09:50:49.688Z,2020-12-10T22:27:06.386Z,25,真的就覺得沒有那麼好 還一直私訊罵你 好恐怖。B3,1,M
8d8007db-82e4-4c9e-b73e-df215406514b,234948882,2020-12-10T09:52:48.261Z,2020-12-10T09:52:48.261Z,26,"我覺得連評價都不能信...
那時候買一個東西評價給三顆星
他就叫我退貨 這樣他就可以刪評價
原來是這樣做出來的呀 傻眼...",3,F
cdd289d2-cae1-46ad-9225-9b62e608d649,234948882,2020-12-10T10:27:32.612Z,2020-12-10T10:28:01.618Z,27,B7 與其說競爭，不如說那些王八蛋洗分仔吧。明明不到2分的品質也給他洗到4，這樣買家低於4.5以下的根本不敢碰，好的賣家大家也看不到。,5,F
d21dff75-c9b7-4854-a576-9428f7a88264,234948882,2020-12-10T10:57:07.161Z,2020-12-10T10:57:07.161Z,28,"有一次買到假貨
我就直接給1星然後留言說是假的
後來店家密我的第一句就是「親改評論喔」
我傻眼爆
他都沒有關心一下商品出了什麼問題就直接叫我改評論
之後我沒理他
他也留了1星給我還說我是同行抹黑
我明明只是愛網購的普通買家",4,F
8ae5a50d-c09e-452e-9091-896532fd2062,234948882,2020-12-10T11:02:13.391Z,2020-12-10T11:02:13.391Z,29,"上次遇到4個包包三個有問題
其中一個斷了
賣家還說縫一下就好了
直接給一顆星
結果他竟然有臉給我一顆星",0,F
e6856639-cbb1-4641-bac9-5a815bd8b639,234948882,2020-12-10T11:25:08.692Z,2020-12-10T11:25:08.692Z,30,偶爾差評很正常，大部分好評就沒事了,0,M
4f7d68f4-5ace-4ee1-a6de-b0c62a15e539,234948882,2020-12-10T11:33:03.434Z,2020-12-10T11:33:34.433Z,31,"還遇過同行特地開小帳買我東西然後留差評🙄
還在網上跟新客說我東西都賣很貴所以找他買比較好真的噁心🙄🙄",0,F
16643ff8-0c19-4a54-b790-853a83209993,234948882,2020-12-10T12:14:39.081Z,2020-12-10T12:14:39.081Z,32,鞋子沒鞋子是什麼,0,F
b49b735d-4b4c-40f0-937a-7c08cc39b91f,234948882,2020-12-10T13:13:31.178Z,2020-12-10T13:13:31.178Z,33,有想過你給了那個五顆星廣大的網友有有難同當！這麼爛的東西不能只有你用到😏要分享🤣,1,M
99c82c51-7647-4be3-90de-8554b2bb949b,234948882,2020-12-10T14:04:50.192Z,2020-12-10T14:04:50.192Z,34,"而且我還被報復性給評價
我全部評價都是五顆
包含賣家跟買家都是

有一次買到一樣真的讓我傻眼的東西
我反應過不給我退，我才給三星
內容也是照實寫
我覺得商品哪裡不ok

結果她把原本給我的五顆星評價改成三星
超氣，我不管是問問題的態度，還是付款，取貨速度都很優良
憑什麼這樣報復啊？
扯爆",1,F
cac097db-6c8e-4930-8b4e-20d1477f341d,234948882,2020-12-10T14:26:54.639Z,2020-12-10T14:26:54.639Z,35,"B34 
我是22
跟我遇到的一樣！
我的態度 取貨速度都很好
就只因為我給4星她也給4星
傻眼到不行",1,F
e2d68b17-02ee-4f67-9fc0-2be9834dca21,234948882,2020-12-10T15:15:10.730Z,2020-12-10T15:15:10.730Z,36,"B7 同感啊
因為在這個平台
一星太傷了
私訊賣家看他們怎麼處理商品問題
如果賣家根本不處理才需要給差評
其實要品管也不容易呀
（我一個人顧整個賣場
從訂貨理貨包貨出貨上架客服.....全部只有我）
有時候真的不是故意
可能剛好出貨沒注意到瑕疵還是什麼問題
看到有人給五星以下我會很怕
一定會私訊他
要退貨還是退款還是怎樣都能處理
不要用一次的評價去毀了一個人辛苦經營的賣場😔😔😔",2,F
a129a3c5-5d23-4935-93e6-981c403d104a,234948882,2020-12-10T15:20:17.299Z,2020-12-10T15:20:17.299Z,37,有時候給賣家評價一星 結果賣家會毫無理由也給買家評一星 傻眼,2,F
3890c435-a14b-4d7c-87fd-6a0a9e089dd3,234948882,2020-12-10T15:32:49.286Z,2020-12-10T15:32:49.286Z,38,"我買過畫冊
事前都有詢問了
賣家也說書都沒問題
結果寄來發黴還長斑🤮
我給她三星她還敢在我的評價下留言商品沒問題，是認知不同，也回我三星
過了一陣子還被我發現她在賣場自我介紹說遇到無理客人，很委屈
我真的差點氣炸😠",2,F
aaa6e574-da98-4aaa-b679-21fed52481f9,234948882,2020-12-10T16:25:34.783Z,2020-12-10T16:25:34.783Z,39,"做電商平台的客服路過
遇到商品有問題第一時間都希望客人先聊聊或是反應給我們
售後無論是退換貨或是產品介紹教學都可以協助
退換貨買家也無需負擔任何費用 
真的不滿意商品的話都會幫客人退貨
不過還是遇到很多不願意溝通直接評價的😭
雖然知道不是每個人都有空 但我們真的很努力於售後服務

不過我們也是被老闆盯著，有三星以下的評價就等著被定然後獎金就沒了😭（明明是產品問題可是還是扣客服獎金啊😭😭😭）
所以才會主動詢問客人哪邊有問題、是否可以協助處理，處理後能否再幫忙修改評價🥺⋯",4,F
9c45aa77-4355-400f-b0bc-1d915af57fbb,234948882,2020-12-10T16:43:13.278Z,2020-12-10T16:43:13.278Z,40,給一星才好啊，讓其他潛在買家知道這廠商的商品真的很差勁，不然要其他人也一起被雷到喔，有些甚至是騙人的隨身碟這種難道買到也要打五星嗎？,4,M
837794b9-8dac-4be0-9c8a-95f9c92b4a7d,234948882,2020-12-10T17:12:13.912Z,2020-12-10T17:16:56.398Z,41,"有個大膽的想法
評價買家的標準
取貨速度(到門市幾天後取貨)、下單前有沒詢問/商品有問題多快反應、按完成訂單的速度
每個項目1-2顆星
這樣賣家就會平衡了
ㄟ(^ A ^)/",2,F
fee66c69-00f9-44eb-bc42-1c615e3c4fc5,234948882,2020-12-10T17:56:40.340Z,2020-12-10T17:56:40.340Z,42,用不同帳號ㄅ,0,M
